"jstor-40710407","Addendum to the Minutes of the Special Meeting of the Astronomical Society of the Pacific, held in the Rooms of the Society on November 29, 1913, to Consider the Award of the Bruce Gold Medal for the Year 1914","Publications of the Astronomical Society of the Pacific","JSTOR","1914-01-01"
"jstor-1628278","Astronomischer Jahresbericht","Science","JSTOR","1901-01-04"
"jstor-1623120","Astronomical Notes","Science","JSTOR","1896-10-16"
"jstor-40667249","LIST OF MEMBERS of the ASTRONOMICAL SOCIETY OF THE PACIFIC","Publications of the Astronomical Society of the Pacific","JSTOR","1894-01-01"
"jstor-40671359","A Laboratory Manual in Astronomy","Publications of the Astronomical Society of the Pacific","JSTOR","1899-04-01"
"jstor-1631650","The Endowment of Astronomical Research","Science","JSTOR","1904-09-02"
"jstor-40670342","Minutes of the Meeting of the Astronomical Society of the Pacific, Held at the Lick Observatory, June 9, 1894","Publications of the Astronomical Society of the Pacific","JSTOR","1894-06-09"
"jstor-1633647","The Use of Astronomical Telescopes in Determining the Speeds of Migrating Birds","Science","JSTOR","1906-07-13"
"jstor-40670891","Minutes of the Annual Meeting of the Astronomical Society of the Pacific, held in the Lecture Hall of the California Academy of Sciences, March 28, 1896","Publications of the Astronomical Society of the Pacific","JSTOR","1896-04-01"
"jstor-1626678","Astronomical Notes","Science","JSTOR","1899-10-27"
"philtrans04507110","On an Improvement in the Manner of Dividing Astronomical Instruments","Royal Society of London","No Contributor","1809-01-01"
"philtrans03919781","On the Integration of Certain Differential Expressions, with Which Problems in Physical Astronomy Are Connected, &c.","Royal Society of London","No Contributor","1800-01-01"
"jstor-40668202","Astronomical Telegrams","Publications of the Astronomical Society of the Pacific","JSTOR","1901-12-01"
"philtrans07419778","A Second Appendix to the Improved Solution of a Problem in Physical Astronomy, Inserted in the Philosophical Transactions for the Year 1798, Containing Some Further Remarks, and Improved Formulae for Computing the Coefficients A and B; by Which the Arithmetical Work Is Considerably Shortened and Facilitated.","Royal Society of London","No Contributor","1800-01-01"
"jstor-40711306","Notes from the Berkeley Astronomical Department","Publications of the Astronomical Society of the Pacific","JSTOR","1911-10-01"
"jstor-1639428","Aid to Astronomical Research","Science","JSTOR","1915-01-15"
"jstor-40710467","A REVIEW OF ASTRONOMY IN 1914","Publications of the Astronomical Society of the Pacific","JSTOR","1915-02-01"
"jstor-40670191","ASTRONOMICAL OBSERVATIONS","Publications of the Astronomical Society of the Pacific","JSTOR","1894-01-27"
"jstor-110267","Researches in Physical Astronomy. [Abstract]","Abstracts of the Papers Printed in the Philosophical Transactions of the Royal Society of London","JSTOR","1830-01-01"
"jstor-25100988","Astronomical Observatories","The North American Review","JSTOR","1881-08-01"
"jstor-1646831","Relief for Russian Astronomers","Science","JSTOR","1922-09-08"
"jstor-1624310","Section A.--Mathematics and Astronomy","Science","JSTOR","1897-08-06"
"jstor-1645251","Lectures on Astronomical Subjects at the California Academy of Sciences","Science","JSTOR","1920-10-08"
"jstor-40693045","Minutes of the Meeting of the Board of Directors of the Astronomical Society of the Pacific, held in the Assembly-Room of the Chamber of Commerce of San Francisco, March 26, 1910","Publications of the Astronomical Society of the Pacific","JSTOR","1910-04-01"
"jstor-2900351","Astronomy","Science","JSTOR","1881-01-15"
"jstor-40691910","Minutes of the Meeting of the Board of Directors of the Astronomical Society of the Pacific, Held in the Rooms of the Society on January 29, 1916, at 7:30 p.m.","Publications of the Astronomical Society of the Pacific","JSTOR","1916-02-01"
"jstor-40671367","THE RISE AND PROGRESS OF ASTRONOMY IN CENTRAL EUROPE.— II","Publications of the Astronomical Society of the Pacific","JSTOR","1899-08-01"
"jstor-110174","A Description of a Vertical Floating Collimator; and an Account of Its Application to Astronomical Observations with a Circle and with a Zenith Telescope [Abstract]","Abstracts of the Papers Printed in the Philosophical Transactions of the Royal Society of London","JSTOR","1815-01-01"
"jstor-1760046","Clerke's History of Astronomy","Science","JSTOR","1886-08-06"
"jstor-40667795","LIST OF MEMBERS Of The ASTRONOMICAL SOCIETY OF THE PACIFIC","Publications of the Astronomical Society of the Pacific","JSTOR","1898-02-01"
"jstor-40691745","LIST OF MEMBERS OF THE ASTRONOMICAL SOCIETY OF THE PACIFIC. January 1, 1912","Publications of the Astronomical Society of the Pacific","JSTOR","1912-02-01"
"jstor-1634801","Section A--Mathematics and Astronomy","Science","JSTOR","1910-01-28"
"jstor-1626453","Astronomical Notes","Science","JSTOR","1898-11-04"
"jstor-40692810","ASTRONOMICAL OBSERVATIONS IN 1906","Publications of the Astronomical Society of the Pacific","JSTOR","1907-02-10"
"jstor-40691647","Minutes of the Meeting of the Astronomical Society of the Pacific Held in Hearst Hall, Berkeley, California, June 25, 1909, at 8:00 p. m.","Publications of the Astronomical Society of the Pacific","JSTOR","1909-08-10"
"jstor-40671358","Astronomical Telegrams","Publications of the Astronomical Society of the Pacific","JSTOR","1899-04-01"
"jstor-40670910","Minutes of the Annual Meeting of the Astronomical Society of the Pacific, Held in the Auditorium of the Sutro Branch of the California State Library, San Francisco, California, on January 29, 1921, at 8.00 p. m.","Publications of the Astronomical Society of the Pacific","JSTOR","1921-02-01"
"jstor-1629715","Mathematics and Astronomy at the American Association","Science","JSTOR","1900-07-20"
"jstor-40667756","RULES RELATING TO THE COMET MEDAL OF THE ASTRONOMICAL SOCIETY OF THE PACIFIC","Publications of the Astronomical Society of the Pacific","JSTOR","1897-09-01"
"jstor-40671132","Minutes of the Special Meeting of the Board of Directors of the Astronomical Society of the Pacific, held in the Rooms of the Society, on Saturday, November 27, 1897, at 2 p.m.","Publications of the Astronomical Society of the Pacific","JSTOR","1898-04-02"
"cihm_10004","Proposed change in reckoning the astronomical day [microform]","[Toronto? : s.n.","Canadiana.org","1873-01-01"
"jstor-40693114","Minutes of the Annual Meeting of the Astronomical Society of the Pacific, held in the Assembly Hall of the Phelan Building, San Francisco, California, on March 30, 1912, at 8:00 p. m.","Publications of the Astronomical Society of the Pacific","JSTOR","1912-04-01"
"jstor-982521","Astronomical Approximations. I. Apparent Semi-Diameter of the Sun, and Nebular Origin of the Terrestrial Day","Proceedings of the American Philosophical Society","JSTOR","1879-07-01"
"jstor-40670286","Minutes of the Meeting of the Directors of the Astronomical Society of the Pacific, held in the Rooms of the Society, March 31, 1894, From 9:45 to 10 p. m.","Publications of the Astronomical Society of the Pacific","JSTOR","1894-03-31"
"jstor-40710213","Minutes of the Meeting of the Newly Elected Board of Directors of the Astronomical Society of the Pa cific, held in the Assembly Room of the Phelan Building, San Francisco, on March 25, 1911, at 9:30 p. m.","Publications of the Astronomical Society of the Pacific","JSTOR","1911-04-01"
"jstor-40692787","Minutes of the Meeting of the Astronomical Society of the Pacific, Held in the Students' Observatory, Berkeley, January 27, 1906, at 8 p.m.","Publications of the Astronomical Society of the Pacific","JSTOR","1906-02-10"
"jstor-1762096","Astronomical Notes","Science","JSTOR","1886-01-22"
"jstor-40693161","[untitled] Publications of the Astronomical Society of the Pacific, (1920-06-01), pages 180-186","Publications of the Astronomical Society of the Pacific","JSTOR","1920-06-01"
"philtrans04449243","Preliminary Report of the Joint Solar Eclipse Committee of the Royal Society, the Royal Astronomical Society, and the Solar Physics Committee on the Observations of the Solar Eclipse of April 16, 1893","Royal Society of London","No Contributor","1893-01-01"
"jstor-2900686","Education of Young Astronomers","Science","JSTOR","1880-08-14"
"jstor-1636588","Professor Simon Newcomb as an Astronomer","Science","JSTOR","1909-09-17"
"jstor-1623200","The Importance of Astrophysical Research and the Relation of Astrophysics to other Physical Sciences","Science","JSTOR","1897-11-19"
"jstor-1624536","Astronomical Notes","Science","JSTOR","1896-11-27"
"jstor-40692040","PAPERS AND ABSTRACTS OF PAPERS TO BE PRESENTED AT THE MEETING OF THE ASTRONOMICAL SOCIETY OF THE PACIFIC AT PASADENA, JUNE 19-20, 1919","Publications of the Astronomical Society of the Pacific","JSTOR","1919-06-01"
"jstor-30079185","An Essay on the Present State of Astronomical Certainty, with Regard to the Quantity of the Earth's Magnitude, the Distance of that Planet from the Sun, and the Absolute Limit of the Smallest Possible Interval from the Sun to Any One of the Fixed Stars","The Transactions of the Royal Irish Academy","JSTOR","1810-01-01"
"jstor-40691608","Minutes of the Meeting of the Board of Directors of the Astronomical Society of the Pacific, held at Chabot Observatory, Oakland, Cal., Saturday, January 30, 1909","Publications of the Astronomical Society of the Pacific","JSTOR","1909-02-10"
"jstor-40693050","Funds of the Astronomical Society of the Pacific Held in Deposit by the Mercantile Trust Comlifornia Street","Publications of the Astronomical Society of the Pacific","JSTOR","1910-04-01"
"jstor-40669707","Astronomical Instruments in Course of Construction in the United States [By Fauth & Co]","Publications of the Astronomical Society of the Pacific","JSTOR","1891-03-28"
"jstor-40671429","Astronomical Telegrams","Publications of the Astronomical Society of the Pacific","JSTOR","1901-02-01"
"jstor-40692050","WOMAN'S WORK IN ASTRONOMY","Publications of the Astronomical Society of the Pacific","JSTOR","1919-08-01"
"philtrans03779571","Researches in Physical Astronomy.","Royal Society of London","No Contributor","1815-01-01"
"jstor-40669996","Additional Corrections To Watson's Theoretical Astronomy","Publications of the Astronomical Society of the Pacific","JSTOR","1891-11-28"
"jstor-40670932","Astronomical Telegrams","Publications of the Astronomical Society of the Pacific","JSTOR","1897-02-01"
"jstor-40693062","ABSTRACTS FROM ASTRONOMICAL PUBLICATIONS","Publications of the Astronomical Society of the Pacific","JSTOR","1912-10-01"
"jstor-40693030","Funds of the astronomical Society of the Pacific Held in Deposit by the Mercantile Trust Company of San Francisco, at 464 California Street","Publications of the Astronomical Society of the Pacific","JSTOR","1909-04-10"
"jstor-1767611","Astronomical Notes","Science","JSTOR","1891-12-18"
"jstor-1625043","Astrophysical Notes","Science","JSTOR","1897-10-15"
"jstor-1630119","Section A, Mathematics and Astronomy","Science","JSTOR","1904-01-29"
"jstor-40667251","BY-LAWS OF THE ASTRONOMICAL SOCIETY OF THE PACIFIC","Publications of the Astronomical Society of the Pacific","JSTOR","1894-01-01"
"jstor-2900276","Astronomical Memoranda","Science","JSTOR","1881-03-19"
"jstor-1761907","Astronomical Notes","Science","JSTOR","1885-10-30"
"jstor-40711467","Minutes of the Meeting of the Astronomical Society of the Pacific at Lick Observatory, Mount Hamilton, on August 25, 1917","Publications of the Astronomical Society of the Pacific","JSTOR","1917-10-01"
"jstor-40669700","CORRECTIONS TO WATSON'S THEORETICAL ASTRONOMY","Publications of the Astronomical Society of the Pacific","JSTOR","1891-03-28"
"jstor-40691911","Minutes of the Annual Meeting of the Astronomical Society of the Pacific, Held in the Assembly Hall of the Phelan Building, San Francisco, on January 29, 1916, at 8:00 o'clock p.m.","Publications of the Astronomical Society of the Pacific","JSTOR","1916-02-01"
"jstor-1625475","Astrophysical Notes","Science","JSTOR","1897-05-28"
"jstor-40711395","Minutes of the Meeting of the Board of Directors of the Astronomical Society of the Pacific, held at the Students' Observatory, Berkeley, California, on June 29, 1915, at 7:30 p. m.","Publications of the Astronomical Society of the Pacific","JSTOR","1915-08-01"
"jstor-1760421","Astronomical Notes","Science","JSTOR","1886-02-19"
"jstor-40693006","BY-LAWS OF THE ASTRONOMICAL SOCIETY OF THE PACIFIC","Publications of the Astronomical Society of the Pacific","JSTOR","1909-12-10"
"jstor-40692760","LIST OF MEMBERS OF THE ASTRONOMICAL SOCIETY OF THE PACIFIC. January 1, 1906","Publications of the Astronomical Society of the Pacific","JSTOR","1906-02-10"
"jstor-1642058","Committee of One Hundred: Funds for Research in Astronomy","Science","JSTOR","1918-07-26"
"jstor-2900417","Astronomy","Science","JSTOR","1881-07-02"
"jstor-40667755","STATUTES FOR THE BESTOWAL OF THE BRUCE MEDAL OF THE ASTRONOMICAL SOCIETY OF THE PACIFIC","Publications of the Astronomical Society of the Pacific","JSTOR","1897-09-01"
"jstor-40669947","Minutes of the Meeting of The Astronomical Society of the Pacific, Held in the Library of the Lick Observatory, Sept. 5th, 1891, at 7 P. M.","Publications of the Astronomical Society of the Pacific","JSTOR","1891-09-05"
"jstor-1626532","Astronomy in the First Half of the Nineteenth Century","Science","JSTOR","1899-12-29"
"jstor-40666886","""An Improved Astronomical Mirror""","Publications of the Astronomical Society of the Pacific","JSTOR","1889-09-28"
